"user_id","region","treatment"
8432,"New England","Control"
8433,"Pacific Northwest","Test"
8434,"New England","Test"
8435,"Southwest","Control"
8436,"Pacific Northwest","Test"
8437,"Pacific Northwest","Test"
8438,"Southwest","Control"
8439,"Pacific Northwest","Control"
8440,"New England","Control"
8441,"Midwest","Control"
8442,"New England","Control"
8443,"Midwest","Test"
8444,"Southeast","Control"
8445,"Pacific Northwest","Control"
8446,"Midwest","Test"
8447,"Pacific Northwest","Control"
8448,"Southwest","Control"
8449,"Pacific Northwest","Test"
8450,"Midwest","Test"
8451,"Pacific Northwest","Control"
8452,"Southeast","Control"
8453,"Pacific Northwest","Control"
8454,"Midwest","Control"
8455,"Southwest","Test"
8456,"New England","Control"
8457,"Midwest","Control"
8458,"Pacific Northwest","Test"
8459,"Southwest","Test"
8460,"New England","Control"
8461,"Midwest","Test"
8462,"Midwest","Test"
8463,"Southwest","Control"
8464,"Southeast","Control"
8465,"Midwest","Test"
8466,"Midwest","Control"
8467,"Pacific Northwest","Control"
8468,"Southeast","Control"
8469,"Southeast","Control"
8470,"Pacific Northwest","Test"
8471,"Southeast","Control"
8472,"Midwest","Control"
8473,"Pacific Northwest","Control"
8474,"Pacific Northwest","Control"
8475,"New England","Control"
8476,"Pacific Northwest","Test"
8477,"Midwest","Control"
8478,"Southwest","Test"
8479,"New England","Test"
8480,"Pacific Northwest","Test"
8481,"Southeast","Test"
8482,"New England","Control"
8483,"Pacific Northwest","Test"
8484,"Southwest","Test"
8485,"Pacific Northwest","Test"
8486,"New England","Test"
8487,"Pacific Northwest","Test"
8488,"Pacific Northwest","Control"
8489,"Southwest","Test"
8490,"Southeast","Test"
8491,"Midwest","Control"
8492,"Southeast","Test"
8493,"Pacific Northwest","Test"
8494,"New England","Test"
8495,"Midwest","Control"
8496,"Southwest","Test"
8497,"Pacific Northwest","Control"
8498,"Southwest","Control"
8499,"Midwest","Test"
8500,"Pacific Northwest","Test"
8501,"Southwest","Control"
8502,"Midwest","Control"
8503,"Southwest","Test"
8504,"Pacific Northwest","Control"
8505,"Southeast","Control"
8506,"Pacific Northwest","Control"
8507,"Southeast","Control"
8508,"New England","Test"
8509,"Pacific Northwest","Control"
8510,"Midwest","Control"
8511,"Southeast","Control"
8512,"Pacific Northwest","Control"
8513,"Midwest","Test"
8514,"Southwest","Test"
8515,"Pacific Northwest","Test"
8516,"Pacific Northwest","Test"
8517,"New England","Control"
8518,"Pacific Northwest","Control"
8519,"New England","Control"
8520,"Pacific Northwest","Control"
8521,"Midwest","Test"
8522,"Midwest","Test"
8523,"Southwest","Test"
8524,"Southwest","Control"
8525,"Pacific Northwest","Control"
8526,"Pacific Northwest","Control"
8527,"New England","Test"
8528,"Southwest","Control"
8529,"Pacific Northwest","Control"
8530,"Southwest","Test"
8531,"Pacific Northwest","Test"
8532,"New England","Test"
8533,"Southwest","Control"
8534,"New England","Control"
8535,"Pacific Northwest","Test"
8536,"New England","Control"
8537,"Southeast","Test"
8538,"Southwest","Test"
8539,"Pacific Northwest","Test"
8540,"Southeast","Control"
8541,"Southwest","Control"
8542,"Midwest","Test"
8543,"Pacific Northwest","Control"
8544,"New England","Test"
8545,"Pacific Northwest","Control"
8546,"Southeast","Test"
8547,"Southeast","Test"
8548,"Pacific Northwest","Control"
8549,"Midwest","Control"
8550,"New England","Test"
8551,"New England","Test"
8552,"Southwest","Test"
8553,"New England","Test"
8554,"Midwest","Control"
8555,"Southwest","Control"
8556,"Pacific Northwest","Test"
8557,"Midwest","Test"
8558,"Midwest","Test"
8559,"Southwest","Control"
8560,"Pacific Northwest","Control"
8561,"Southwest","Control"
8562,"Midwest","Control"
8563,"New England","Test"
8564,"Southwest","Control"
8565,"Midwest","Control"
8566,"Southeast","Test"
8567,"Southeast","Test"
8568,"Midwest","Test"
8569,"Midwest","Test"
8570,"Southeast","Test"
8571,"Pacific Northwest","Test"
8572,"New England","Control"
8573,"New England","Test"
8574,"Southeast","Test"
8575,"Southeast","Control"
8576,"Midwest","Control"
8577,"New England","Control"
8578,"Southwest","Control"
8579,"Southwest","Control"
8580,"Pacific Northwest","Control"
8581,"Midwest","Test"
8582,"Midwest","Control"
8583,"Southwest","Test"
8584,"New England","Control"
8585,"Pacific Northwest","Test"
8586,"Southeast","Control"
8587,"Southwest","Control"
8588,"Southeast","Test"
8589,"Southeast","Test"
8590,"New England","Control"
8591,"Southeast","Control"
8592,"Southeast","Control"
8593,"Midwest","Test"
8594,"Southwest","Test"
8595,"Pacific Northwest","Test"
8596,"New England","Test"
8597,"Pacific Northwest","Test"
8598,"Southeast","Control"
8599,"New England","Control"
8600,"Southwest","Test"
8601,"Midwest","Control"
8602,"Southwest","Control"
8603,"Pacific Northwest","Test"
8604,"Midwest","Test"
8605,"Southwest","Test"
8606,"Southwest","Control"
8607,"Pacific Northwest","Test"
8608,"New England","Control"
8609,"Pacific Northwest","Control"
8610,"New England","Control"
8611,"Pacific Northwest","Test"
8612,"Pacific Northwest","Control"
8613,"Pacific Northwest","Control"
8614,"New England","Control"
8615,"Pacific Northwest","Test"
8616,"Southeast","Test"
8617,"Pacific Northwest","Control"
8618,"Pacific Northwest","Test"
8619,"New England","Test"
8620,"Pacific Northwest","Control"
8621,"Midwest","Test"
8622,"Southwest","Control"
8623,"Southwest","Control"
8624,"Midwest","Test"
8625,"Midwest","Test"
8626,"Midwest","Control"
8627,"Pacific Northwest","Test"
8628,"Pacific Northwest","Control"
8629,"Southeast","Control"
8630,"Southeast","Control"
8631,"New England","Test"
8632,"Pacific Northwest","Test"
8633,"Pacific Northwest","Control"
8634,"Pacific Northwest","Test"
8635,"Southeast","Test"
8636,"Midwest","Test"
8637,"Midwest","Control"
8638,"New England","Control"
8639,"Pacific Northwest","Test"
8640,"Southeast","Test"
8641,"Southeast","Test"
8642,"Midwest","Control"
8643,"Midwest","Control"
8644,"Pacific Northwest","Control"
8645,"Southwest","Control"
8646,"Pacific Northwest","Test"
8647,"New England","Test"
8648,"Pacific Northwest","Control"
8649,"Southwest","Control"
8650,"Pacific Northwest","Control"
8651,"Southeast","Test"
8652,"Midwest","Test"
8653,"New England","Control"
8654,"Pacific Northwest","Test"
8655,"Pacific Northwest","Test"
8656,"Midwest","Test"
8657,"Pacific Northwest","Test"
8658,"Pacific Northwest","Control"
8659,"Pacific Northwest","Control"
8660,"Pacific Northwest","Control"
8661,"Midwest","Control"
8662,"Midwest","Test"
8663,"Southwest","Control"
8664,"New England","Test"
8665,"New England","Control"
8666,"Southeast","Control"
8667,"Southeast","Control"
8668,"Pacific Northwest","Control"
8669,"Midwest","Test"
8670,"Pacific Northwest","Test"
8671,"New England","Test"
8672,"Pacific Northwest","Test"
8673,"Pacific Northwest","Test"
8674,"Midwest","Control"
8675,"Southeast","Test"
8676,"Pacific Northwest","Control"
8677,"Pacific Northwest","Test"
8678,"New England","Test"
8679,"New England","Test"
8680,"Midwest","Test"
8681,"New England","Control"
8682,"Midwest","Test"
8683,"New England","Control"
8684,"New England","Control"
8685,"New England","Control"
8686,"Midwest","Control"
8687,"Pacific Northwest","Test"
8688,"New England","Test"
8689,"Southwest","Test"
8690,"Southwest","Control"
8691,"Southeast","Test"
8692,"Southwest","Test"
8693,"Southwest","Test"
8694,"Midwest","Test"
8695,"Pacific Northwest","Test"
8696,"New England","Test"
8697,"New England","Control"
8698,"Pacific Northwest","Test"
8699,"Southeast","Test"
8700,"Midwest","Control"
8701,"Southeast","Control"
8702,"Southwest","Control"
8703,"Southeast","Control"
8704,"New England","Test"
8705,"Pacific Northwest","Control"
8706,"Midwest","Test"
8707,"New England","Control"
8708,"New England","Test"
8709,"Pacific Northwest","Control"
8710,"Midwest","Control"
8711,"New England","Control"
8712,"Midwest","Test"
8713,"Southeast","Control"
8714,"Pacific Northwest","Test"
8715,"Midwest","Control"
8716,"Pacific Northwest","Control"
8717,"Southwest","Control"
8718,"New England","Control"
8719,"New England","Test"
8720,"Pacific Northwest","Control"
8721,"New England","Control"
8722,"Midwest","Control"
8723,"Southeast","Control"
8724,"Midwest","Control"
8725,"Pacific Northwest","Control"
8726,"Pacific Northwest","Test"
8727,"New England","Test"
8728,"Southeast","Test"
8729,"Pacific Northwest","Control"
8730,"Pacific Northwest","Test"
8731,"New England","Control"
8732,"Southwest","Test"
8733,"Pacific Northwest","Control"
8734,"Pacific Northwest","Control"
8735,"Pacific Northwest","Control"
8736,"Southwest","Test"
8737,"Pacific Northwest","Test"
8738,"Midwest","Test"
8739,"Southwest","Test"
8740,"Pacific Northwest","Test"
8741,"Pacific Northwest","Control"
8742,"Pacific Northwest","Control"
8743,"Pacific Northwest","Control"
8744,"New England","Control"
8745,"Southwest","Test"
8746,"New England","Control"
8747,"Pacific Northwest","Control"
8748,"Southwest","Control"
8749,"Southwest","Control"
8750,"Southeast","Test"
8751,"Pacific Northwest","Test"
8752,"Midwest","Test"
8753,"Southeast","Control"
8754,"Southwest","Control"
8755,"Southwest","Control"
8756,"Southwest","Test"
8757,"Pacific Northwest","Test"
8758,"Pacific Northwest","Test"
8759,"Midwest","Control"
8760,"Pacific Northwest","Test"
8761,"New England","Control"
8762,"Pacific Northwest","Test"
8763,"Pacific Northwest","Control"
8764,"Pacific Northwest","Control"
8765,"New England","Test"
8766,"Southeast","Control"
8767,"Midwest","Control"
8768,"Midwest","Test"
8769,"New England","Test"
8770,"Southwest","Control"
8771,"Pacific Northwest","Test"
8772,"Midwest","Test"
8773,"Pacific Northwest","Test"
8774,"Pacific Northwest","Control"
8775,"Southeast","Test"
8776,"Midwest","Control"
8777,"Midwest","Test"
8778,"New England","Control"
8779,"Midwest","Test"
8780,"New England","Control"
8781,"New England","Control"
8782,"Southwest","Test"
8783,"Southeast","Test"
8784,"Midwest","Test"
8785,"Midwest","Control"
8786,"New England","Test"
8787,"New England","Control"
8788,"Midwest","Control"
8789,"Pacific Northwest","Control"
8790,"New England","Test"
8791,"Southeast","Test"
8792,"Southeast","Control"
8793,"Southwest","Test"
8794,"Pacific Northwest","Control"
8795,"Southwest","Test"
8796,"Southwest","Control"
8797,"Southeast","Test"
8798,"New England","Test"
8799,"Southeast","Control"
8800,"Midwest","Test"
8801,"Midwest","Test"
8802,"Southeast","Test"
8803,"Pacific Northwest","Control"
8804,"Midwest","Test"
8805,"Midwest","Test"
8806,"Pacific Northwest","Test"
8807,"Southeast","Control"
8808,"Midwest","Test"
8809,"Pacific Northwest","Control"
8810,"Pacific Northwest","Control"
8811,"Midwest","Test"
8812,"Pacific Northwest","Control"
8813,"Midwest","Test"
8814,"Southwest","Test"
8815,"Midwest","Control"
8816,"New England","Control"
8817,"Pacific Northwest","Control"
8818,"Midwest","Control"
8819,"Midwest","Control"
8820,"Southwest","Test"
8821,"Midwest","Control"
8822,"Pacific Northwest","Test"
8823,"Midwest","Test"
8824,"Southeast","Test"
8825,"New England","Control"
8826,"Southwest","Control"
8827,"Pacific Northwest","Control"
8828,"Pacific Northwest","Control"
8829,"Midwest","Control"
8830,"Southwest","Test"
8831,"Southeast","Test"
8832,"Midwest","Test"
8833,"Pacific Northwest","Control"
8834,"Pacific Northwest","Control"
8835,"Pacific Northwest","Test"
8836,"Southwest","Test"
8837,"Pacific Northwest","Control"
8838,"Southeast","Test"
8839,"Southwest","Control"
8840,"New England","Test"
8841,"Pacific Northwest","Control"
8842,"Pacific Northwest","Test"
8843,"New England","Test"
8844,"New England","Test"
8845,"Midwest","Test"
8846,"Southwest","Control"
8847,"Pacific Northwest","Test"
8848,"New England","Test"
8849,"New England","Test"
8850,"New England","Test"
8851,"New England","Test"
8852,"Southwest","Test"
8853,"Pacific Northwest","Test"
8854,"New England","Test"
8855,"New England","Test"
8856,"Southwest","Test"
8857,"Southwest","Test"
8858,"Southeast","Test"
8859,"Midwest","Test"
8860,"Southwest","Control"
8861,"Southeast","Control"
8862,"Southwest","Control"
8863,"Southwest","Test"
8864,"Pacific Northwest","Control"
8865,"New England","Control"
8866,"New England","Control"
8867,"Pacific Northwest","Test"
8868,"Midwest","Test"
8869,"Southeast","Control"
8870,"Midwest","Control"
8871,"Midwest","Control"
8872,"Pacific Northwest","Test"
8873,"Pacific Northwest","Test"
8874,"Southwest","Test"
8875,"Pacific Northwest","Test"
8876,"Midwest","Control"
8877,"Pacific Northwest","Control"
8878,"Pacific Northwest","Test"
8879,"Midwest","Control"
8880,"Midwest","Test"
8881,"Southwest","Test"
8882,"New England","Test"
8883,"Pacific Northwest","Control"
8884,"Midwest","Control"
8885,"Pacific Northwest","Control"
8886,"New England","Control"
8887,"Pacific Northwest","Control"
8888,"Pacific Northwest","Control"
8889,"Pacific Northwest","Control"
8890,"Pacific Northwest","Control"
8891,"Midwest","Test"
8892,"Pacific Northwest","Control"
8893,"Midwest","Control"
8894,"Pacific Northwest","Control"
8895,"Southeast","Test"
8896,"Pacific Northwest","Test"
8897,"Pacific Northwest","Control"
8898,"New England","Control"
8899,"Southwest","Control"
8900,"Southeast","Control"
8901,"Southwest","Control"
8902,"Midwest","Control"
8903,"Pacific Northwest","Control"
8904,"New England","Test"
8905,"Midwest","Control"
8906,"Pacific Northwest","Control"
8907,"Southwest","Control"
8908,"Midwest","Control"
8909,"Pacific Northwest","Control"
8910,"Midwest","Test"
8911,"Southwest","Test"
8912,"New England","Control"
8913,"Midwest","Control"
8914,"New England","Control"
8915,"New England","Test"
8916,"Southwest","Test"
8917,"Midwest","Control"
8918,"New England","Test"
8919,"Pacific Northwest","Test"
8920,"Pacific Northwest","Control"
8921,"Midwest","Test"
8922,"Southwest","Test"
8923,"New England","Test"
8924,"Southeast","Test"
8925,"Southeast","Control"
8926,"Southeast","Test"
8927,"Southwest","Control"
8928,"New England","Test"
8929,"Southwest","Test"
8930,"Midwest","Test"
8931,"Midwest","Test"
8932,"New England","Control"
8933,"Pacific Northwest","Test"
8934,"Midwest","Test"
8935,"Pacific Northwest","Test"
8936,"Pacific Northwest","Control"
8937,"Pacific Northwest","Control"
8938,"New England","Control"
8939,"Pacific Northwest","Control"
8940,"Southeast","Test"
8941,"Midwest","Test"
8942,"Southwest","Test"
8943,"Southeast","Test"
8944,"Pacific Northwest","Control"
8945,"Midwest","Test"
8946,"Pacific Northwest","Test"
8947,"Southeast","Control"
8948,"Midwest","Test"
8949,"Pacific Northwest","Control"
8950,"Southeast","Test"
8951,"New England","Control"
8952,"Pacific Northwest","Test"
8953,"New England","Test"
8954,"Southwest","Test"
8955,"Pacific Northwest","Control"
8956,"Pacific Northwest","Test"
8957,"Midwest","Control"
8958,"Southeast","Test"
8959,"New England","Test"
8960,"New England","Test"
8961,"New England","Control"
8962,"Pacific Northwest","Test"
8963,"Midwest","Test"
8964,"Southwest","Control"
8965,"Southwest","Test"
8966,"Southeast","Control"
8967,"Midwest","Control"
8968,"Pacific Northwest","Test"
8969,"Southeast","Control"
8970,"Pacific Northwest","Test"
8971,"New England","Control"
8972,"Southwest","Control"
8973,"Pacific Northwest","Test"
8974,"Southwest","Control"
8975,"New England","Control"
8976,"Pacific Northwest","Control"
8977,"Midwest","Test"
8978,"New England","Test"
8979,"New England","Test"
8980,"Southwest","Control"
8981,"Pacific Northwest","Control"
8982,"New England","Test"
8983,"Midwest","Test"
8984,"Southwest","Control"
8985,"New England","Control"
8986,"Midwest","Control"
8987,"Pacific Northwest","Control"
8988,"Pacific Northwest","Control"
8989,"New England","Control"
8990,"Southwest","Control"
8991,"Pacific Northwest","Control"
8992,"Pacific Northwest","Test"
8993,"Midwest","Test"
8994,"Pacific Northwest","Test"
8995,"Pacific Northwest","Test"
8996,"Pacific Northwest","Test"
8997,"Midwest","Control"
8998,"Pacific Northwest","Control"
8999,"Pacific Northwest","Test"
9000,"Southwest","Test"
9001,"Southeast","Control"
9002,"Pacific Northwest","Control"
9003,"Pacific Northwest","Control"
9004,"Midwest","Test"
9005,"Pacific Northwest","Test"
9006,"Midwest","Test"
9007,"New England","Control"
9008,"Pacific Northwest","Control"
9009,"Southwest","Control"
9010,"Pacific Northwest","Control"
9011,"Southwest","Control"
9012,"New England","Control"
9013,"New England","Control"
9014,"Pacific Northwest","Control"
9015,"Midwest","Control"
9016,"Midwest","Test"
9017,"Midwest","Control"
9018,"New England","Control"
9019,"Southeast","Control"
9020,"Midwest","Test"
9021,"Pacific Northwest","Control"
9022,"New England","Test"
9023,"New England","Test"
9024,"Pacific Northwest","Control"
9025,"Pacific Northwest","Test"
9026,"Pacific Northwest","Control"
9027,"Midwest","Control"
